"ID","acc","accept_status","accuracy","age","average_response_time","avg_rt","background","bidi","block","buttons","canvas_backend","checkbox_status","clock_backend","color_backend","colour","compensation","congruency","coordinates","correct","correct_answer","correct_button_block","correct_new_keyboard_response","count_C","count_I","count_Instruction","count_Practice_start","count_age","count_answer","count_blank","count_blank2","count_blank3","count_blank_4","count_break","count_break2","count_button_block","count_consent_form","count_correct_feedback","count_cross","count_end","count_experiment","count_feedback","count_gender","count_incorrect_feedback","count_information_sheet","count_logger","count_new_keyboard_response","count_practice","count_stroop","count_target","datetime","description","disable_garbage_collection","expected","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","form_response","form_var","fullscreen","gender","height","keyboard_backend","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_answer","response_button_block","response_new_keyboard_response","response_time","response_time_answer","response_time_button_block","response_time_new_keyboard_response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_C","time_I","time_Instruction","time_Practice_start","time_age","time_answer","time_blank","time_blank2","time_blank3","time_blank_4","time_break","time_break2","time_button_block","time_consent_form","time_correct_feedback","time_cross","time_end","time_experiment","time_feedback","time_gender","time_incorrect_feedback","time_information_sheet","time_logger","time_new_keyboard_response","time_practice","time_stroop","time_target","title","total_correct","total_response_time","total_responses","uniform_coordinates","width","word"
"1","100","yes","100","23","3252","3252","#ffffff","no","practice","v;b;n;m","legacy","I have read and understood the information shown above","legacy","legacy","red","0","inc","uniform","1","1","1","NA","0","0","0","0","0","10","10","10","10","10","0","0","5","0","10","10","0","0","NA","0","10","0","10","NA","0","10","10","12/07/16 15:11:14","The main experiment item","yes","v","W:\Sussex\Consciousness and control\Exp 1 - stroop suggestion and PCE\Methods\Palfi_script","no","mono","no","18","no","black","no","Ok","NA","no","Female","768","legacy","C:/Users/User/Dropbox/Sussex/Consciousness and control/Exp 1 - stroop suggestion and PCE/Methods/Palfi_script/laptop_size/subject-11.csv","legacy","Interactive Ising","3.0.2","0","v","v","space","NA","638","638","1395","NA","2","legacy","1024","2","48000","-16","experiment","11","odd","NA","NA","55418","78170","42898","109121","108547","109086","109762","110752","NA","NA","78171","24483","110000","108582","NA","2766","NA","NA","NA","2766","111202","NA","79568","108544","109121","Stroop CI","14","45540","14","yes","1366","BLUE"
"22","100","yes","100","23","3080","3080","#ffffff","no","practice","v;b;n;m","legacy","I have read and understood the information shown above","legacy","legacy","#ffef36","0","con","uniform","1","1","1","NA","0","0","0","0","0","11","11","11","11","11","0","0","5","0","11","11","0","0","NA","0","11","0","11","NA","0","11","11","12/07/16 15:11:14","The main experiment item","yes","m","W:\Sussex\Consciousness and control\Exp 1 - stroop suggestion and PCE\Methods\Palfi_script","no","mono","no","18","no","black","no","Ok","NA","no","Female","768","legacy","C:/Users/User/Dropbox/Sussex/Consciousness and control/Exp 1 - stroop suggestion and PCE/Methods/Palfi_script/laptop_size/subject-11.csv","legacy","Interactive Ising","3.0.2","0","m","m","space","NA","664","664","1395","NA","2","legacy","1024","2","48000","-16","experiment","11","odd","NA","NA","55418","78170","42898","111909","111337","111874","112576","113565","NA","NA","78171","24483","112813","111372","NA","2766","NA","NA","NA","2766","114015","NA","79568","111335","111909","Stroop CI","15","46204","15","yes","1366","YELLOW"
"26","100","yes","100","23","2924","2924","#ffffff","no","practice","v;b;n;m","legacy","I have read and understood the information shown above","legacy","legacy","red","0","neutral","uniform","1","1","1","NA","0","0","0","0","0","12","12","12","12","12","0","0","5","0","12","12","0","0","NA","0","12","0","12","NA","0","12","12","12/07/16 15:11:14","The main experiment item","yes","v","W:\Sussex\Consciousness and control\Exp 1 - stroop suggestion and PCE\Methods\Palfi_script","no","mono","no","18","no","black","no","Ok","NA","no","Female","768","legacy","C:/Users/User/Dropbox/Sussex/Consciousness and control/Exp 1 - stroop suggestion and PCE/Methods/Palfi_script/laptop_size/subject-11.csv","legacy","Interactive Ising","3.0.2","0","v","v","space","NA","584","584","1395","NA","2","legacy","1024","2","48000","-16","experiment","11","odd","NA","NA","55418","78170","42898","114723","114151","114688","115310","116298","NA","NA","78171","24483","115546","114186","NA","2766","NA","NA","NA","2766","116748","NA","79568","114149","114723","Stroop CI","16","46788","16","yes","1366","KNIFE"
"2","100","yes","100","23","2776","2776","#ffffff","no","practice","v;b;n;m","legacy","I have read and understood the information shown above","legacy","legacy","red","0","inc","uniform","1","1","1","NA","0","0","0","0","0","13","13","13","13","13","0","0","5","0","13","13","0","0","NA","0","13","0","13","NA","0","13","13","12/07/16 15:11:14","The main experiment item","yes","v","W:\Sussex\Consciousness and control\Exp 1 - stroop suggestion and PCE\Methods\Palfi_script","no","mono","no","18","no","black","no","Ok","NA","no","Female","768","legacy","C:/Users/User/Dropbox/Sussex/Consciousness and control/Exp 1 - stroop suggestion and PCE/Methods/Palfi_script/laptop_size/subject-11.csv","legacy","Interactive Ising","3.0.2","0","v","v","space","NA","414","414","1395","NA","2","legacy","1024","2","48000","-16","experiment","11","odd","NA","NA","55418","78170","42898","117463","116890","117428","117880","118868","NA","NA","78171","24483","118116","116926","NA","2766","NA","NA","NA","2766","119318","NA","79568","116887","117463","Stroop CI","17","47202","17","yes","1366","GREEN"
"10","100","yes","100","23","2665","2665","#ffffff","no","practice","v;b;n;m","legacy","I have read and understood the information shown above","legacy","legacy","#ffef36","0","inc","uniform","1","1","1","NA","0","0","0","0","0","14","14","14","14","14","0","0","5","0","14","14","0","0","NA","0","14","0","14","NA","0","14","14","12/07/16 15:11:14","The main experiment item","yes","m","W:\Sussex\Consciousness and control\Exp 1 - stroop suggestion and PCE\Methods\Palfi_script","no","mono","no","18","no","black","no","Ok","NA","no","Female","768","legacy","C:/Users/User/Dropbox/Sussex/Consciousness and control/Exp 1 - stroop suggestion and PCE/Methods/Palfi_script/laptop_size/subject-11.csv","legacy","Interactive Ising","3.0.2","0","m","m","space","NA","768","768","1395","NA","2","legacy","1024","2","48000","-16","experiment","11","odd","NA","NA","55418","78170","42898","120050","119478","120015","120823","121813","NA","NA","78171","24483","121060","119513","NA","2766","NA","NA","NA","2766","122263","NA","79568","119475","120050","Stroop CI","18","47970","18","yes","1366","RED"
"11","100","yes","100","23","2569","2569","#ffffff","no","practice","v;b;n;m","legacy","I have read and understood the information shown above","legacy","legacy","#ffef36","0","inc","uniform","1","1","1","NA","0","0","0","0","0","15","15","15","15","15","0","0","5","0","15","15","0","0","NA","0","15","0","15","NA","0","15","15","12/07/16 15:11:14","The main experiment item","yes","m","W:\Sussex\Consciousness and control\Exp 1 - stroop suggestion and PCE\Methods\Palfi_script","no","mono","no","18","no","black","no","Ok","NA","no","Female","768","legacy","C:/Users/User/Dropbox/Sussex/Consciousness and control/Exp 1 - stroop suggestion and PCE/Methods/Palfi_script/laptop_size/subject-11.csv","legacy","Interactive Ising","3.0.2","0","m","m","space","NA","844","844","1395","NA","2","legacy","1024","2","48000","-16","experiment","11","odd","NA","NA","55418","78170","42898","122987","122415","122952","123833","124824","NA","NA","78171","24483","124071","122450","NA","2766","NA","NA","NA","2766","125274","NA","79568","122412","122987","Stroop CI","19","48814","19","yes","1366","BLUE"
"6","95","yes","95","23","2469","2469","#ffffff","no","practice","v;b;n;m","legacy","I have read and understood the information shown above","legacy","legacy","blue","0","inc","uniform","0","0","1","NA","0","0","0","0","0","16","16","16","16","16","0","0","5","0","16","16","0","0","NA","0","16","0","16","NA","0","16","16","12/07/16 15:11:14","The main experiment item","yes","b","W:\Sussex\Consciousness and control\Exp 1 - stroop suggestion and PCE\Methods\Palfi_script","no","mono","no","18","no","black","no","Ok","NA","no","Female","768","legacy","C:/Users/User/Dropbox/Sussex/Consciousness and control/Exp 1 - stroop suggestion and PCE/Methods/Palfi_script/laptop_size/subject-11.csv","legacy","Interactive Ising","3.0.2","0","v","v","space","NA","576","576","1395","NA","2","legacy","1024","2","48000","-16","experiment","11","odd","NA","NA","55418","78170","42898","126020","125448","125985","126599","127587","NA","NA","78171","24483","124071","125483","NA","2766","NA","NA","126835","2766","128037","NA","79568","125446","126020","Stroop CI","19","49390","20","yes","1366","YELLOW"
"33","95.2380952381","yes","95.2380952381","23","2394","2394","#ffffff","no","practice","v;b;n;m","legacy","I have read and understood the information shown above","legacy","legacy","green","0","neutral","uniform","1","1","1","NA","0","0","0","0","0","17","17","17","17","17","0","0","5","0","17","17","0","0","NA","0","17","0","17","NA","0","17","17","12/07/16 15:11:14","The main experiment item","yes","n","W:\Sussex\Consciousness and control\Exp 1 - stroop suggestion and PCE\Methods\Palfi_script","no","mono","no","18","no","black","no","Ok","NA","no","Female","768","legacy","C:/Users/User/Dropbox/Sussex/Consciousness and control/Exp 1 - stroop suggestion and PCE/Methods/Palfi_script/laptop_size/subject-11.csv","legacy","Interactive Ising","3.0.2","0","n","n","space","NA","891","891","1395","NA","2","legacy","1024","2","48000","-16","experiment","11","odd","NA","NA","55418","78170","42898","128781","128209","128746","129675","130663","NA","NA","78171","24483","129911","128244","NA","2766","NA","NA","126835","2766","131113","NA","79568","128207","128781","Stroop CI","20","50281","21","yes","1366","FLOWER"
"19","95.4545454545","yes","95.4545454545","23","2311","2311","#ffffff","no","practice","v;b;n;m","legacy","I have read and understood the information shown above","legacy","legacy","green","0","con","uniform","1","1","1","NA","0","0","0","0","0","18","18","18","18","18","0","0","5","0","18","18","0","0","NA","0","18","0","18","NA","0","18","18","12/07/16 15:11:14","The main experiment item","yes","n","W:\Sussex\Consciousness and control\Exp 1 - stroop suggestion and PCE\Methods\Palfi_script","no","mono","no","18","no","black","no","Ok","NA","no","Female","768","legacy","C:/Users/User/Dropbox/Sussex/Consciousness and control/Exp 1 - stroop suggestion and PCE/Methods/Palfi_script/laptop_size/subject-11.csv","legacy","Interactive Ising","3.0.2","0","n","n","space","NA","564","564","1395","NA","2","legacy","1024","2","48000","-16","experiment","11","odd","NA","NA","55418","78170","42898","131852","131280","131817","132421","133410","NA","NA","78171","24483","132658","131315","NA","2766","NA","NA","126835","2766","133860","NA","79568","131277","131852","Stroop CI","21","50845","22","yes","1366","GREEN"
"34","95.652173913","yes","95.652173913","23","2238","2238","#ffffff","no","practice","v;b;n;m","legacy","I have read and understood the information shown above","legacy","legacy","#ffef36","0","neutral","uniform","1","1","1","NA","0","0","0","0","0","19","19","19","19","19","0","0","5","0","19","19","0","0","NA","0","19","0","19","NA","0","19","19","12/07/16 15:11:14","The main experiment item","yes","m","W:\Sussex\Consciousness and control\Exp 1 - stroop suggestion and PCE\Methods\Palfi_script","no","mono","no","18","no","black","no","Ok","NA","no","Female","768","legacy","C:/Users/User/Dropbox/Sussex/Consciousness and control/Exp 1 - stroop suggestion and PCE/Methods/Palfi_script/laptop_size/subject-11.csv","legacy","Interactive Ising","3.0.2","0","m","m","space","NA","649","649","1395","NA","2","legacy","1024","2","48000","-16","experiment","11","odd","NA","NA","55418","78170","42898","134585","134013","134550","135237","136225","NA","NA","78171","24483","135473","134048","NA","2766","NA","NA","126835","2766","136675","NA","79568","134011","134585","Stroop CI","22","51494","23","yes","1366","LOT"
"12","95.8333333333","yes","95.8333333333","23","2162","2162","#ffffff","no","practice","v;b;n;m","legacy","I have read and understood the information shown above","legacy","legacy","#ffef36","0","inc","uniform","1","1","1","NA","0","0","0","0","0","20","20","20","20","20","0","0","5","0","20","20","0","0","NA","0","20","0","20","NA","0","20","20","12/07/16 15:11:14","The main experiment item","yes","m","W:\Sussex\Consciousness and control\Exp 1 - stroop suggestion and PCE\Methods\Palfi_script","no","mono","no","18","no","black","no","Ok","NA","no","Female","768","legacy","C:/Users/User/Dropbox/Sussex/Consciousness and control/Exp 1 - stroop suggestion and PCE/Methods/Palfi_script/laptop_size/subject-11.csv","legacy","Interactive Ising","3.0.2","0","m","m","space","NA","396","396","1395","NA","2","legacy","1024","2","48000","-16","experiment","11","odd","NA","NA","55418","78170","42898","137385","136813","137350","137784","138772","NA","NA","78171","24483","138020","136848","NA","2766","NA","NA","126835","2766","139222","NA","79568","136811","137385","Stroop CI","23","51890","24","yes","1366","GREEN"
"4","96","yes","96","23","2116","2116","#ffffff","no","practice","v;b;n;m","legacy","I have read and understood the information shown above","legacy","legacy","blue","0","inc","uniform","1","1","1","NA","0","0","0","0","0","21","21","21","21","21","0","0","5","0","21","21","0","0","NA","0","21","0","21","NA","0","21","21","12/07/16 15:11:14","The main experiment item","yes","b","W:\Sussex\Consciousness and control\Exp 1 - stroop suggestion and PCE\Methods\Palfi_script","no","mono","no","18","no","black","no","Ok","NA","no","Female","768","legacy","C:/Users/User/Dropbox/Sussex/Consciousness and control/Exp 1 - stroop suggestion and PCE/Methods/Palfi_script/laptop_size/subject-11.csv","legacy","Interactive Ising","3.0.2","0","b","b","space","NA","1026","1026","1395","NA","2","legacy","1024","2","48000","-16","experiment","11","odd","NA","NA","55418","78170","42898","139954","139382","139919","140982","141973","NA","NA","78171","24483","141221","139417","NA","2766","NA","NA","126835","2766","142423","NA","79568","139379","139954","Stroop CI","24","52916","25","yes","1366","RED"
"13","96.1538461538","yes","96.1538461538","23","2056","2056","#ffffff","no","practice","v;b;n;m","legacy","I have read and understood the information shown above","legacy","legacy","red","0","con","uniform","1","1","1","NA","0","0","0","0","0","22","22","22","22","22","0","0","5","0","22","22","0","0","NA","0","22","0","22","NA","0","22","22","12/07/16 15:11:14","The main experiment item","yes","v","W:\Sussex\Consciousness and control\Exp 1 - stroop suggestion and PCE\Methods\Palfi_script","no","mono","no","18","no","black","no","Ok","NA","no","Female","768","legacy","C:/Users/User/Dropbox/Sussex/Consciousness and control/Exp 1 - stroop suggestion and PCE/Methods/Palfi_script/laptop_size/subject-11.csv","legacy","Interactive Ising","3.0.2","0","v","v","space","NA","556","556","1395","NA","2","legacy","1024","2","48000","-16","experiment","11","odd","NA","NA","55418","78170","42898","143178","142606","143143","143737","144726","NA","NA","78171","24483","143973","142641","NA","2766","NA","NA","126835","2766","145177","NA","79568","142603","143178","Stroop CI","25","53472","26","yes","1366","RED"
"24","96.2962962963","yes","96.2962962963","23","2002","2002","#ffffff","no","practice","v;b;n;m","legacy","I have read and understood the information shown above","legacy","legacy","#ffef36","0","con","uniform","1","1","1","NA","0","0","0","0","0","23","23","23","23","23","0","0","5","0","23","23","0","0","NA","0","23","0","23","NA","0","23","23","12/07/16 15:11:14","The main experiment item","yes","m","W:\Sussex\Consciousness and control\Exp 1 - stroop suggestion and PCE\Methods\Palfi_script","no","mono","no","18","no","black","no","Ok","NA","no","Female","768","legacy","C:/Users/User/Dropbox/Sussex/Consciousness and control/Exp 1 - stroop suggestion and PCE/Methods/Palfi_script/laptop_size/subject-11.csv","legacy","Interactive Ising","3.0.2","0","m","m","space","NA","608","608","1395","NA","2","legacy","1024","2","48000","-16","experiment","11","odd","NA","NA","55418","78170","42898","145915","145341","145880","146525","147515","NA","NA","78171","24483","146761","145376","NA","2766","NA","NA","126835","2766","147965","NA","79568","145338","145915","Stroop CI","26","54080","27","yes","1366","YELLOW"
"36","96.4285714286","yes","96.4285714286","23","1951","1951","#ffffff","no","practice","v;b;n;m","legacy","I have read and understood the information shown above","legacy","legacy","#ffef36","0","neutral","uniform","1","1","1","NA","0","0","0","0","0","24","24","24","24","24","0","0","5","0","24","24","0","0","NA","0","24","0","24","NA","0","24","24","12/07/16 15:11:14","The main experiment item","yes","m","W:\Sussex\Consciousness and control\Exp 1 - stroop suggestion and PCE\Methods\Palfi_script","no","mono","no","18","no","black","no","Ok","NA","no","Female","768","legacy","C:/Users/User/Dropbox/Sussex/Consciousness and control/Exp 1 - stroop suggestion and PCE/Methods/Palfi_script/laptop_size/subject-11.csv","legacy","Interactive Ising","3.0.2","0","m","m","space","NA","550","550","1395","NA","2","legacy","1024","2","48000","-16","experiment","11","odd","NA","NA","55418","78170","42898","148673","148101","148638","149226","150216","NA","NA","78171","24483","149464","148136","NA","2766","NA","NA","126835","2766","150666","NA","79568","148099","148673","Stroop CI","27","54630","28","yes","1366","KNIFE"
