ID,acc,accept_status,accuracy,age,average_response_time,avg_rt,background,bidi,block,buttons,canvas_backend,checkbox_status,clock_backend,color_backend,colour,compensation,congruency,coordinates,correct,correct_answer,correct_button_block,correct_new_keyboard_response,count_C,count_I,count_Instruction,count_Practice_start,count_age,count_answer,count_blank,count_blank2,count_blank3,count_blank_4,count_break,count_break2,count_button_block,count_consent_form,count_correct_feedback,count_cross,count_end,count_experiment,count_feedback,count_gender,count_incorrect_feedback,count_information_sheet,count_logger,count_new_keyboard_response,count_practice,count_stroop,count_target,datetime,description,disable_garbage_collection,expected,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,form_response,form_var,fullscreen,gender,height,keyboard_backend,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_answer,response_button_block,response_new_keyboard_response,response_time,response_time_answer,response_time_button_block,response_time_new_keyboard_response,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,time_C,time_I,time_Instruction,time_Practice_start,time_age,time_answer,time_blank,time_blank2,time_blank3,time_blank_4,time_break,time_break2,time_button_block,time_consent_form,time_correct_feedback,time_cross,time_end,time_experiment,time_feedback,time_gender,time_incorrect_feedback,time_information_sheet,time_logger,time_new_keyboard_response,time_practice,time_stroop,time_target,title,total_correct,total_response_time,total_responses,uniform_coordinates,width,word
22,85.71428571,yes,85.71428571,20,2521,2521,#ffffff,no,practice,v;b;n;m,legacy,I have read and understood the information shown above,legacy,legacy,#ffef36,0,con,uniform,1,1,1,NA,0,0,0,0,0,10,10,10,10,10,0,0,5,0,10,10,0,0,NA,0,10,0,10,NA,0,10,10,Thu Dec  8 18:27:41 2016,The main experiment item,yes,m,IC_RSI2000.osexp,/Users/Muki/Documents/Labor/Bence Stroop,no,mono,no,18,no,black,no,Ok,NA,no,Male,800,legacy,C:/Users/User/Dropbox/Sussex/Consciousness and control/Exp 1 - stroop suggestion and PCE/Methods/Palfi_script/laptop_size/subject-14_CI.csv,legacy,Interactive Ising,3.0.7,0,m,m,space,NA,1152,1152,2444,NA,2,legacy,1024,2,48000,-16,experiment,0,even,NA,NA,96886,101675,92399,133107,132499,133060,134272,135285,NA,NA,101675,66167,134519,132546,NA,47918,NA,NA,125014,47920,135735,NA,104120,132488,133106,Stroop CI,12,35301,14,yes,1280,YELLOW
19,86.66666667,yes,86.66666667,20,2407,2407,#ffffff,no,practice,v;b;n;m,legacy,I have read and understood the information shown above,legacy,legacy,green,0,con,uniform,1,1,1,NA,0,0,0,0,0,11,11,11,11,11,0,0,5,0,11,11,0,0,NA,0,11,0,11,NA,0,11,11,Thu Dec  8 18:27:41 2016,The main experiment item,yes,n,IC_RSI2000.osexp,/Users/Muki/Documents/Labor/Bence Stroop,no,mono,no,18,no,black,no,Ok,NA,no,Male,800,legacy,C:/Users/User/Dropbox/Sussex/Consciousness and control/Exp 1 - stroop suggestion and PCE/Methods/Palfi_script/laptop_size/subject-14_CI.csv,legacy,Interactive Ising,3.0.7,0,n,n,space,NA,817,817,2444,NA,2,legacy,1024,2,48000,-16,experiment,0,even,NA,NA,96886,101675,92399,136412,135806,136362,137243,138257,NA,NA,101675,66167,137494,135850,NA,47918,NA,NA,125014,47920,138707,NA,104120,135795,136412,Stroop CI,13,36118,15,yes,1280,GREEN
35,87.5,yes,87.5,20,2294,2294,#ffffff,no,practice,v;b;n;m,legacy,I have read and understood the information shown above,legacy,legacy,#ffef36,0,neutral,uniform,1,1,1,NA,0,0,0,0,0,12,12,12,12,12,0,0,5,0,12,12,0,0,NA,0,12,0,12,NA,0,12,12,Thu Dec  8 18:27:41 2016,The main experiment item,yes,m,IC_RSI2000.osexp,/Users/Muki/Documents/Labor/Bence Stroop,no,mono,no,18,no,black,no,Ok,NA,no,Male,800,legacy,C:/Users/User/Dropbox/Sussex/Consciousness and control/Exp 1 - stroop suggestion and PCE/Methods/Palfi_script/laptop_size/subject-14_CI.csv,legacy,Interactive Ising,3.0.7,0,m,m,space,NA,599,599,2444,NA,2,legacy,1024,2,48000,-16,experiment,0,even,NA,NA,96886,101675,92399,139368,138768,139323,139978,140986,NA,NA,101675,66167,140224,138812,NA,47918,NA,NA,125014,47920,141437,NA,104120,138756,139368,Stroop CI,14,36717,16,yes,1280,SHIP
28,88.23529412,yes,88.23529412,20,2202,2202,#ffffff,no,practice,v;b;n;m,legacy,I have read and understood the information shown above,legacy,legacy,blue,0,neutral,uniform,1,1,1,NA,0,0,0,0,0,13,13,13,13,13,0,0,5,0,13,13,0,0,NA,0,13,0,13,NA,0,13,13,Thu Dec  8 18:27:41 2016,The main experiment item,yes,b,IC_RSI2000.osexp,/Users/Muki/Documents/Labor/Bence Stroop,no,mono,no,18,no,black,no,Ok,NA,no,Male,800,legacy,C:/Users/User/Dropbox/Sussex/Consciousness and control/Exp 1 - stroop suggestion and PCE/Methods/Palfi_script/laptop_size/subject-14_CI.csv,legacy,Interactive Ising,3.0.7,0,b,b,space,NA,723,723,2444,NA,2,legacy,1024,2,48000,-16,experiment,0,even,NA,NA,96886,101675,92399,142103,141502,142060,142837,143849,NA,NA,101675,66167,143084,141545,NA,47918,NA,NA,125014,47920,144299,NA,104120,141492,142103,Stroop CI,15,37440,17,yes,1280,LOT
18,88.88888889,yes,88.88888889,20,2116,2116,#ffffff,no,practice,v;b;n;m,legacy,I have read and understood the information shown above,legacy,legacy,blue,0,con,uniform,1,1,1,NA,0,0,0,0,0,14,14,14,14,14,0,0,5,0,14,14,0,0,NA,0,14,0,14,NA,0,14,14,Thu Dec  8 18:27:41 2016,The main experiment item,yes,b,IC_RSI2000.osexp,/Users/Muki/Documents/Labor/Bence Stroop,no,mono,no,18,no,black,no,Ok,NA,no,Male,800,legacy,C:/Users/User/Dropbox/Sussex/Consciousness and control/Exp 1 - stroop suggestion and PCE/Methods/Palfi_script/laptop_size/subject-14_CI.csv,legacy,Interactive Ising,3.0.7,0,b,b,space,NA,650,650,2444,NA,2,legacy,1024,2,48000,-16,experiment,0,even,NA,NA,96886,101675,92399,144965,144367,144921,145626,146638,NA,NA,101675,66167,145873,144410,NA,47918,NA,NA,125014,47920,147088,NA,104120,144357,144965,Stroop CI,16,38090,18,yes,1280,BLUE
20,89.47368421,yes,89.47368421,20,2039,2039,#ffffff,no,practice,v;b;n;m,legacy,I have read and understood the information shown above,legacy,legacy,green,0,con,uniform,1,1,1,NA,0,0,0,0,0,15,15,15,15,15,0,0,5,0,15,15,0,0,NA,0,15,0,15,NA,0,15,15,Thu Dec  8 18:27:41 2016,The main experiment item,yes,n,IC_RSI2000.osexp,/Users/Muki/Documents/Labor/Bence Stroop,no,mono,no,18,no,black,no,Ok,NA,no,Male,800,legacy,C:/Users/User/Dropbox/Sussex/Consciousness and control/Exp 1 - stroop suggestion and PCE/Methods/Palfi_script/laptop_size/subject-14_CI.csv,legacy,Interactive Ising,3.0.7,0,n,n,space,NA,663,663,2444,NA,2,legacy,1024,2,48000,-16,experiment,0,even,NA,NA,96886,101675,92399,147773,147173,147730,148448,149457,NA,NA,101675,66167,148695,147219,NA,47918,NA,NA,125014,47920,149907,NA,104120,147162,147773,Stroop CI,17,38753,19,yes,1280,GREEN
15,90,yes,90,20,1968,1968,#ffffff,no,practice,v;b;n;m,legacy,I have read and understood the information shown above,legacy,legacy,red,0,con,uniform,1,1,1,NA,0,0,0,0,0,16,16,16,16,16,0,0,5,0,16,16,0,0,NA,0,16,0,16,NA,0,16,16,Thu Dec  8 18:27:41 2016,The main experiment item,yes,v,IC_RSI2000.osexp,/Users/Muki/Documents/Labor/Bence Stroop,no,mono,no,18,no,black,no,Ok,NA,no,Male,800,legacy,C:/Users/User/Dropbox/Sussex/Consciousness and control/Exp 1 - stroop suggestion and PCE/Methods/Palfi_script/laptop_size/subject-14_CI.csv,legacy,Interactive Ising,3.0.7,0,v,v,space,NA,621,621,2444,NA,2,legacy,1024,2,48000,-16,experiment,0,even,NA,NA,96886,101675,92399,150585,149978,150537,151221,152230,NA,NA,101675,66167,151467,150022,NA,47918,NA,NA,125014,47920,152680,NA,104120,149967,150585,Stroop CI,18,39374,20,yes,1280,RED
14,90.47619048,yes,90.47619048,20,1902,1902,#ffffff,no,practice,v;b;n;m,legacy,I have read and understood the information shown above,legacy,legacy,red,0,con,uniform,1,1,1,NA,0,0,0,0,0,17,17,17,17,17,0,0,5,0,17,17,0,0,NA,0,17,0,17,NA,0,17,17,Thu Dec  8 18:27:41 2016,The main experiment item,yes,v,IC_RSI2000.osexp,/Users/Muki/Documents/Labor/Bence Stroop,no,mono,no,18,no,black,no,Ok,NA,no,Male,800,legacy,C:/Users/User/Dropbox/Sussex/Consciousness and control/Exp 1 - stroop suggestion and PCE/Methods/Palfi_script/laptop_size/subject-14_CI.csv,legacy,Interactive Ising,3.0.7,0,v,v,space,NA,587,587,2444,NA,2,legacy,1024,2,48000,-16,experiment,0,even,NA,NA,96886,101675,92399,153360,152761,153317,153960,154974,NA,NA,101675,66167,154208,152804,NA,47918,NA,NA,125014,47920,155425,NA,104120,152750,153360,Stroop CI,19,39961,21,yes,1280,RED
16,90.90909091,yes,90.90909091,20,1843,1843,#ffffff,no,practice,v;b;n;m,legacy,I have read and understood the information shown above,legacy,legacy,blue,0,con,uniform,1,1,1,NA,0,0,0,0,0,18,18,18,18,18,0,0,5,0,18,18,0,0,NA,0,18,0,18,NA,0,18,18,Thu Dec  8 18:27:41 2016,The main experiment item,yes,b,IC_RSI2000.osexp,/Users/Muki/Documents/Labor/Bence Stroop,no,mono,no,18,no,black,no,Ok,NA,no,Male,800,legacy,C:/Users/User/Dropbox/Sussex/Consciousness and control/Exp 1 - stroop suggestion and PCE/Methods/Palfi_script/laptop_size/subject-14_CI.csv,legacy,Interactive Ising,3.0.7,0,b,b,space,NA,594,594,2444,NA,2,legacy,1024,2,48000,-16,experiment,0,even,NA,NA,96886,101675,92399,156109,155508,156066,156715,157728,NA,NA,101675,66167,156962,155552,NA,47918,NA,NA,125014,47920,158178,NA,104120,155496,156109,Stroop CI,20,40555,22,yes,1280,BLUE
31,91.30434783,yes,91.30434783,20,1794,1794,#ffffff,no,practice,v;b;n;m,legacy,I have read and understood the information shown above,legacy,legacy,green,0,neutral,uniform,1,1,1,NA,0,0,0,0,0,19,19,19,19,19,0,0,5,0,19,19,0,0,NA,0,19,0,19,NA,0,19,19,Thu Dec  8 18:27:41 2016,The main experiment item,yes,n,IC_RSI2000.osexp,/Users/Muki/Documents/Labor/Bence Stroop,no,mono,no,18,no,black,no,Ok,NA,no,Male,800,legacy,C:/Users/User/Dropbox/Sussex/Consciousness and control/Exp 1 - stroop suggestion and PCE/Methods/Palfi_script/laptop_size/subject-14_CI.csv,legacy,Interactive Ising,3.0.7,0,n,n,space,NA,709,709,2444,NA,2,legacy,1024,2,48000,-16,experiment,0,even,NA,NA,96886,101675,92399,158878,158276,158834,159599,160609,NA,NA,101675,66167,159845,158322,NA,47918,NA,NA,125014,47920,161059,NA,104120,158265,158878,Stroop CI,21,41264,23,yes,1280,LOT
10,91.66666667,yes,91.66666667,20,1752,1752,#ffffff,no,practice,v;b;n;m,legacy,I have read and understood the information shown above,legacy,legacy,#ffef36,0,inc,uniform,1,1,1,NA,0,0,0,0,0,20,20,20,20,20,0,0,5,0,20,20,0,0,NA,0,20,0,20,NA,0,20,20,Thu Dec  8 18:27:41 2016,The main experiment item,yes,m,IC_RSI2000.osexp,/Users/Muki/Documents/Labor/Bence Stroop,no,mono,no,18,no,black,no,Ok,NA,no,Male,800,legacy,C:/Users/User/Dropbox/Sussex/Consciousness and control/Exp 1 - stroop suggestion and PCE/Methods/Palfi_script/laptop_size/subject-14_CI.csv,legacy,Interactive Ising,3.0.7,0,m,m,space,NA,796,796,2444,NA,2,legacy,1024,2,48000,-16,experiment,0,even,NA,NA,96886,101675,92399,161739,161136,161695,162547,163558,NA,NA,101675,66167,162794,161183,NA,47918,NA,NA,125014,47920,164008,NA,104120,161125,161739,Stroop CI,22,42060,24,yes,1280,RED
8,92,yes,92,20,1712,1712,#ffffff,no,practice,v;b;n;m,legacy,I have read and understood the information shown above,legacy,legacy,green,0,inc,uniform,1,1,1,NA,0,0,0,0,0,21,21,21,21,21,0,0,5,0,21,21,0,0,NA,0,21,0,21,NA,0,21,21,Thu Dec  8 18:27:41 2016,The main experiment item,yes,n,IC_RSI2000.osexp,/Users/Muki/Documents/Labor/Bence Stroop,no,mono,no,18,no,black,no,Ok,NA,no,Male,800,legacy,C:/Users/User/Dropbox/Sussex/Consciousness and control/Exp 1 - stroop suggestion and PCE/Methods/Palfi_script/laptop_size/subject-14_CI.csv,legacy,Interactive Ising,3.0.7,0,n,n,space,NA,742,742,2444,NA,2,legacy,1024,2,48000,-16,experiment,0,even,NA,NA,96886,101675,92399,164688,164084,164645,165441,166452,NA,NA,101675,66167,165687,164127,NA,47918,NA,NA,125014,47920,166902,NA,104120,164073,164688,Stroop CI,23,42802,25,yes,1280,BLUE
32,92.30769231,yes,92.30769231,20,1667,1667,#ffffff,no,practice,v;b;n;m,legacy,I have read and understood the information shown above,legacy,legacy,green,0,neutral,uniform,1,1,1,NA,0,0,0,0,0,22,22,22,22,22,0,0,5,0,22,22,0,0,NA,0,22,0,22,NA,0,22,22,Thu Dec  8 18:27:41 2016,The main experiment item,yes,n,IC_RSI2000.osexp,/Users/Muki/Documents/Labor/Bence Stroop,no,mono,no,18,no,black,no,Ok,NA,no,Male,800,legacy,C:/Users/User/Dropbox/Sussex/Consciousness and control/Exp 1 - stroop suggestion and PCE/Methods/Palfi_script/laptop_size/subject-14_CI.csv,legacy,Interactive Ising,3.0.7,0,n,n,space,NA,544,544,2444,NA,2,legacy,1024,2,48000,-16,experiment,0,even,NA,NA,96886,101675,92399,167577,166979,167534,168133,169145,NA,NA,101675,66167,168381,167022,NA,47918,NA,NA,125014,47920,169596,NA,104120,166969,167577,Stroop CI,24,43346,26,yes,1280,SHIP
9,88.88888889,yes,88.88888889,20,1631,1631,#ffffff,no,practice,v;b;n;m,legacy,I have read and understood the information shown above,legacy,legacy,green,0,inc,uniform,0,0,1,NA,0,0,0,0,0,23,23,23,23,23,0,0,5,0,23,23,0,0,NA,0,23,0,23,NA,0,23,23,Thu Dec  8 18:27:41 2016,The main experiment item,yes,n,IC_RSI2000.osexp,/Users/Muki/Documents/Labor/Bence Stroop,no,mono,no,18,no,black,no,Ok,NA,no,Male,800,legacy,C:/Users/User/Dropbox/Sussex/Consciousness and control/Exp 1 - stroop suggestion and PCE/Methods/Palfi_script/laptop_size/subject-14_CI.csv,legacy,Interactive Ising,3.0.7,0,m,m,space,NA,691,691,2444,NA,2,legacy,1024,2,48000,-16,experiment,0,even,NA,NA,96886,101675,92399,170275,169677,170232,170977,171986,NA,NA,101675,66167,168381,169720,NA,47918,NA,NA,171224,47920,172436,NA,104120,169666,170275,Stroop CI,24,44037,27,yes,1280,YELLOW
25,89.28571429,yes,89.28571429,20,1594,1594,#ffffff,no,practice,v;b;n;m,legacy,I have read and understood the information shown above,legacy,legacy,red,0,neutral,uniform,1,1,1,NA,0,0,0,0,0,24,24,24,24,24,0,0,5,0,24,24,0,0,NA,0,24,0,24,NA,0,24,24,Thu Dec  8 18:27:41 2016,The main experiment item,yes,v,IC_RSI2000.osexp,/Users/Muki/Documents/Labor/Bence Stroop,no,mono,no,18,no,black,no,Ok,NA,no,Male,800,legacy,C:/Users/User/Dropbox/Sussex/Consciousness and control/Exp 1 - stroop suggestion and PCE/Methods/Palfi_script/laptop_size/subject-14_CI.csv,legacy,Interactive Ising,3.0.7,0,v,v,space,NA,620,620,2444,NA,2,legacy,1024,2,48000,-16,experiment,0,even,NA,NA,96886,101675,92399,173108,172510,173065,173739,174749,NA,NA,101675,66167,173987,172554,NA,47918,NA,NA,171224,47920,175200,NA,104120,172499,173108,Stroop CI,25,44657,28,yes,1280,SHIP
