"ID","acc","accept_status","accuracy","age","average_response_time","avg_rt","background","bidi","block","buttons","canvas_backend","checkbox_status","clock_backend","color_backend","colour","compensation","congruency","coordinates","correct","correct_answer","correct_button_block","correct_new_keyboard_response","count_C","count_I","count_Instruction","count_Practice_start","count_age","count_answer","count_blank","count_blank2","count_blank3","count_blank_4","count_break","count_break2","count_button_block","count_consent_form","count_correct_feedback","count_cross","count_end","count_experiment","count_feedback","count_gender","count_incorrect_feedback","count_information_sheet","count_logger","count_new_keyboard_response","count_practice","count_stroop","count_target","datetime","description","disable_garbage_collection","expected","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","form_response","form_var","fullscreen","gender","height","keyboard_backend","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_answer","response_button_block","response_new_keyboard_response","response_time","response_time_answer","response_time_button_block","response_time_new_keyboard_response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_C","time_I","time_Instruction","time_Practice_start","time_age","time_answer","time_blank","time_blank2","time_blank3","time_blank_4","time_break","time_break2","time_button_block","time_consent_form","time_correct_feedback","time_cross","time_end","time_experiment","time_feedback","time_gender","time_incorrect_feedback","time_information_sheet","time_logger","time_new_keyboard_response","time_practice","time_stroop","time_target","title","total_correct","total_response_time","total_responses","uniform_coordinates","width","word"
"18","100","yes","100","23","4593","4593","#ffffff","no","practice","v;b;n;m","legacy","I have read and understood the information shown above","legacy","legacy","blue","0","con","uniform","1","1","1","NA","0","0","0","0","0","10","10","10","10","10","0","0","5","0","10","10","0","0","NA","0","10","0","10","NA","0","10","10","12/06/16 16:11:46","The main experiment item","yes","b","W:\Sussex\Consciousness and control\Exp 1 - stroop suggestion and PCE\Methods\Palfi_script","no","mono","no","18","no","black","no","Ok","NA","no","Female","768","legacy","C:/Users/User/Dropbox/Sussex/Consciousness and control/Exp 1 - stroop suggestion and PCE/Methods/Palfi_script/laptop_size/subject-5.csv","legacy","Interactive Ising","3.0.2","0","b","b","space","NA","798","798","2419","NA","2","legacy","1024","2","48000","-16","experiment","5","odd","NA","NA","57491","106533","52208","138527","137955","138492","139328","140318","NA","NA","106533","44037","139564","137990","NA","2399","NA","NA","NA","2399","140768","NA","108953","137952","138527","Stroop CI","14","64313","14","yes","1366","BLUE"
"20","100","yes","100","23","4351","4351","#ffffff","no","practice","v;b;n;m","legacy","I have read and understood the information shown above","legacy","legacy","green","0","con","uniform","1","1","1","NA","0","0","0","0","0","11","11","11","11","11","0","0","5","0","11","11","0","0","NA","0","11","0","11","NA","0","11","11","12/06/16 16:11:46","The main experiment item","yes","n","W:\Sussex\Consciousness and control\Exp 1 - stroop suggestion and PCE\Methods\Palfi_script","no","mono","no","18","no","black","no","Ok","NA","no","Female","768","legacy","C:/Users/User/Dropbox/Sussex/Consciousness and control/Exp 1 - stroop suggestion and PCE/Methods/Palfi_script/laptop_size/subject-5.csv","legacy","Interactive Ising","3.0.2","0","n","n","space","NA","952","952","2419","NA","2","legacy","1024","2","48000","-16","experiment","5","odd","NA","NA","57491","106533","52208","141562","140990","141527","142517","143505","NA","NA","106533","44037","142753","141025","NA","2399","NA","NA","NA","2399","143955","NA","108953","140987","141562","Stroop CI","15","65265","15","yes","1366","GREEN"
"33","100","yes","100","23","4113","4113","#ffffff","no","practice","v;b;n;m","legacy","I have read and understood the information shown above","legacy","legacy","green","0","neutral","uniform","1","1","1","NA","0","0","0","0","0","12","12","12","12","12","0","0","5","0","12","12","0","0","NA","0","12","0","12","NA","0","12","12","12/06/16 16:11:46","The main experiment item","yes","n","W:\Sussex\Consciousness and control\Exp 1 - stroop suggestion and PCE\Methods\Palfi_script","no","mono","no","18","no","black","no","Ok","NA","no","Female","768","legacy","C:/Users/User/Dropbox/Sussex/Consciousness and control/Exp 1 - stroop suggestion and PCE/Methods/Palfi_script/laptop_size/subject-5.csv","legacy","Interactive Ising","3.0.2","0","n","n","space","NA","547","547","2419","NA","2","legacy","1024","2","48000","-16","experiment","5","odd","NA","NA","57491","106533","52208","144697","144125","144662","145254","146243","NA","NA","106533","44037","145490","144160","NA","2399","NA","NA","NA","2399","146693","NA","108953","144123","144697","Stroop CI","16","65812","16","yes","1366","FLOWER"
"26","100","yes","100","23","3936","3936","#ffffff","no","practice","v;b;n;m","legacy","I have read and understood the information shown above","legacy","legacy","red","0","neutral","uniform","1","1","1","NA","0","0","0","0","0","13","13","13","13","13","0","0","5","0","13","13","0","0","NA","0","13","0","13","NA","0","13","13","12/06/16 16:11:46","The main experiment item","yes","v","W:\Sussex\Consciousness and control\Exp 1 - stroop suggestion and PCE\Methods\Palfi_script","no","mono","no","18","no","black","no","Ok","NA","no","Female","768","legacy","C:/Users/User/Dropbox/Sussex/Consciousness and control/Exp 1 - stroop suggestion and PCE/Methods/Palfi_script/laptop_size/subject-5.csv","legacy","Interactive Ising","3.0.2","0","v","v","space","NA","1108","1108","2419","NA","2","legacy","1024","2","48000","-16","experiment","5","odd","NA","NA","57491","106533","52208","147407","146835","147372","148518","149506","NA","NA","106533","44037","148754","146870","NA","2399","NA","NA","NA","2399","149956","NA","108953","146833","147407","Stroop CI","17","66920","17","yes","1366","KNIFE"
"9","94.4444444444","yes","94.4444444444","23","3758","3758","#ffffff","no","practice","v;b;n;m","legacy","I have read and understood the information shown above","legacy","legacy","green","0","inc","uniform","0","0","1","NA","0","0","0","0","0","14","14","14","14","14","0","0","5","0","14","14","0","0","NA","0","14","0","14","NA","0","14","14","12/06/16 16:11:46","The main experiment item","yes","n","W:\Sussex\Consciousness and control\Exp 1 - stroop suggestion and PCE\Methods\Palfi_script","no","mono","no","18","no","black","no","Ok","NA","no","Female","768","legacy","C:/Users/User/Dropbox/Sussex/Consciousness and control/Exp 1 - stroop suggestion and PCE/Methods/Palfi_script/laptop_size/subject-5.csv","legacy","Interactive Ising","3.0.2","0","v","v","space","NA","733","733","2419","NA","2","legacy","1024","2","48000","-16","experiment","5","odd","NA","NA","57491","106533","52208","150674","150102","150639","151410","152399","NA","NA","106533","44037","148754","150137","NA","2399","NA","NA","151647","2399","152849","NA","108953","150099","150674","Stroop CI","17","67653","18","yes","1366","YELLOW"
"34","94.7368421053","yes","94.7368421053","23","3602","3602","#ffffff","no","practice","v;b;n;m","legacy","I have read and understood the information shown above","legacy","legacy","#ffef36","0","neutral","uniform","1","1","1","NA","0","0","0","0","0","15","15","15","15","15","0","0","5","0","15","15","0","0","NA","0","15","0","15","NA","0","15","15","12/06/16 16:11:46","The main experiment item","yes","m","W:\Sussex\Consciousness and control\Exp 1 - stroop suggestion and PCE\Methods\Palfi_script","no","mono","no","18","no","black","no","Ok","NA","no","Female","768","legacy","C:/Users/User/Dropbox/Sussex/Consciousness and control/Exp 1 - stroop suggestion and PCE/Methods/Palfi_script/laptop_size/subject-5.csv","legacy","Interactive Ising","3.0.2","0","m","m","space","NA","798","798","2419","NA","2","legacy","1024","2","48000","-16","experiment","5","odd","NA","NA","57491","106533","52208","153559","152987","153524","154360","155348","NA","NA","106533","44037","154596","153022","NA","2399","NA","NA","151647","2399","155799","NA","108953","152985","153559","Stroop CI","18","68451","19","yes","1366","LOT"
"17","95","yes","95","23","3471","3471","#ffffff","no","practice","v;b;n;m","legacy","I have read and understood the information shown above","legacy","legacy","blue","0","con","uniform","1","1","1","NA","0","0","0","0","0","16","16","16","16","16","0","0","5","0","16","16","0","0","NA","0","16","0","16","NA","0","16","16","12/06/16 16:11:46","The main experiment item","yes","b","W:\Sussex\Consciousness and control\Exp 1 - stroop suggestion and PCE\Methods\Palfi_script","no","mono","no","18","no","black","no","Ok","NA","no","Female","768","legacy","C:/Users/User/Dropbox/Sussex/Consciousness and control/Exp 1 - stroop suggestion and PCE/Methods/Palfi_script/laptop_size/subject-5.csv","legacy","Interactive Ising","3.0.2","0","b","b","space","NA","977","977","2419","NA","2","legacy","1024","2","48000","-16","experiment","5","odd","NA","NA","57491","106533","52208","156542","155970","156507","157522","158510","NA","NA","106533","44037","157758","156005","NA","2399","NA","NA","151647","2399","158960","NA","108953","155967","156542","Stroop CI","19","69428","20","yes","1366","BLUE"
"5","95.2380952381","yes","95.2380952381","23","3335","3335","#ffffff","no","practice","v;b;n;m","legacy","I have read and understood the information shown above","legacy","legacy","blue","0","inc","uniform","1","1","1","NA","0","0","0","0","0","17","17","17","17","17","0","0","5","0","17","17","0","0","NA","0","17","0","17","NA","0","17","17","12/06/16 16:11:46","The main experiment item","yes","b","W:\Sussex\Consciousness and control\Exp 1 - stroop suggestion and PCE\Methods\Palfi_script","no","mono","no","18","no","black","no","Ok","NA","no","Female","768","legacy","C:/Users/User/Dropbox/Sussex/Consciousness and control/Exp 1 - stroop suggestion and PCE/Methods/Palfi_script/laptop_size/subject-5.csv","legacy","Interactive Ising","3.0.2","0","b","b","space","NA","610","610","2419","NA","2","legacy","1024","2","48000","-16","experiment","5","odd","NA","NA","57491","106533","52208","159665","159092","159630","160277","161266","NA","NA","106533","44037","160514","159128","NA","2399","NA","NA","151647","2399","161716","NA","108953","159090","159665","Stroop CI","20","70038","21","yes","1366","GREEN"
"4","95.4545454545","yes","95.4545454545","23","3207","3207","#ffffff","no","practice","v;b;n;m","legacy","I have read and understood the information shown above","legacy","legacy","blue","0","inc","uniform","1","1","1","NA","0","0","0","0","0","18","18","18","18","18","0","0","5","0","18","18","0","0","NA","0","18","0","18","NA","0","18","18","12/06/16 16:11:46","The main experiment item","yes","b","W:\Sussex\Consciousness and control\Exp 1 - stroop suggestion and PCE\Methods\Palfi_script","no","mono","no","18","no","black","no","Ok","NA","no","Female","768","legacy","C:/Users/User/Dropbox/Sussex/Consciousness and control/Exp 1 - stroop suggestion and PCE/Methods/Palfi_script/laptop_size/subject-5.csv","legacy","Interactive Ising","3.0.2","0","b","b","space","NA","517","517","2419","NA","2","legacy","1024","2","48000","-16","experiment","5","odd","NA","NA","57491","106533","52208","162473","161900","162438","162994","163982","NA","NA","106533","44037","163230","161936","NA","2399","NA","NA","151647","2399","164432","NA","108953","161898","162473","Stroop CI","21","70555","22","yes","1366","RED"
"1","95.652173913","yes","95.652173913","23","3098","3098","#ffffff","no","practice","v;b;n;m","legacy","I have read and understood the information shown above","legacy","legacy","red","0","inc","uniform","1","1","1","NA","0","0","0","0","0","19","19","19","19","19","0","0","5","0","19","19","0","0","NA","0","19","0","19","NA","0","19","19","12/06/16 16:11:46","The main experiment item","yes","v","W:\Sussex\Consciousness and control\Exp 1 - stroop suggestion and PCE\Methods\Palfi_script","no","mono","no","18","no","black","no","Ok","NA","no","Female","768","legacy","C:/Users/User/Dropbox/Sussex/Consciousness and control/Exp 1 - stroop suggestion and PCE/Methods/Palfi_script/laptop_size/subject-5.csv","legacy","Interactive Ising","3.0.2","0","v","v","space","NA","709","709","2419","NA","2","legacy","1024","2","48000","-16","experiment","5","odd","NA","NA","57491","106533","52208","165154","164582","165119","165866","166856","NA","NA","106533","44037","166102","164617","NA","2399","NA","NA","151647","2399","167306","NA","108953","164580","165154","Stroop CI","22","71264","23","yes","1366","BLUE"
"10","95.8333333333","yes","95.8333333333","23","3001","3001","#ffffff","no","practice","v;b;n;m","legacy","I have read and understood the information shown above","legacy","legacy","#ffef36","0","inc","uniform","1","1","1","NA","0","0","0","0","0","20","20","20","20","20","0","0","5","0","20","20","0","0","NA","0","20","0","20","NA","0","20","20","12/06/16 16:11:46","The main experiment item","yes","m","W:\Sussex\Consciousness and control\Exp 1 - stroop suggestion and PCE\Methods\Palfi_script","no","mono","no","18","no","black","no","Ok","NA","no","Female","768","legacy","C:/Users/User/Dropbox/Sussex/Consciousness and control/Exp 1 - stroop suggestion and PCE/Methods/Palfi_script/laptop_size/subject-5.csv","legacy","Interactive Ising","3.0.2","0","m","m","space","NA","781","781","2419","NA","2","legacy","1024","2","48000","-16","experiment","5","odd","NA","NA","57491","106533","52208","168069","167497","168034","168853","169843","NA","NA","106533","44037","169091","167532","NA","2399","NA","NA","151647","2399","170293","NA","108953","167495","168069","Stroop CI","23","72045","24","yes","1366","RED"
"25","96","yes","96","23","2915","2915","#ffffff","no","practice","v;b;n;m","legacy","I have read and understood the information shown above","legacy","legacy","red","0","neutral","uniform","1","1","1","NA","0","0","0","0","0","21","21","21","21","21","0","0","5","0","21","21","0","0","NA","0","21","0","21","NA","0","21","21","12/06/16 16:11:46","The main experiment item","yes","v","W:\Sussex\Consciousness and control\Exp 1 - stroop suggestion and PCE\Methods\Palfi_script","no","mono","no","18","no","black","no","Ok","NA","no","Female","768","legacy","C:/Users/User/Dropbox/Sussex/Consciousness and control/Exp 1 - stroop suggestion and PCE/Methods/Palfi_script/laptop_size/subject-5.csv","legacy","Interactive Ising","3.0.2","0","v","v","space","NA","834","834","2419","NA","2","legacy","1024","2","48000","-16","experiment","5","odd","NA","NA","57491","106533","52208","171044","170472","171009","171881","172869","NA","NA","106533","44037","172117","170507","NA","2399","NA","NA","151647","2399","173319","NA","108953","170470","171044","Stroop CI","24","72879","25","yes","1366","SHIP"
"21","96.1538461538","yes","96.1538461538","23","2862","2862","#ffffff","no","practice","v;b;n;m","legacy","I have read and understood the information shown above","legacy","legacy","green","0","con","uniform","1","1","1","NA","0","0","0","0","0","22","22","22","22","22","0","0","5","0","22","22","0","0","NA","0","22","0","22","NA","0","22","22","12/06/16 16:11:46","The main experiment item","yes","n","W:\Sussex\Consciousness and control\Exp 1 - stroop suggestion and PCE\Methods\Palfi_script","no","mono","no","18","no","black","no","Ok","NA","no","Female","768","legacy","C:/Users/User/Dropbox/Sussex/Consciousness and control/Exp 1 - stroop suggestion and PCE/Methods/Palfi_script/laptop_size/subject-5.csv","legacy","Interactive Ising","3.0.2","0","n","n","space","NA","1557","1557","2419","NA","2","legacy","1024","2","48000","-16","experiment","5","odd","NA","NA","57491","106533","52208","174048","173476","174013","175607","176597","NA","NA","106533","44037","175844","173511","NA","2399","NA","NA","151647","2399","177047","NA","108953","173474","174048","Stroop CI","25","74436","26","yes","1366","GREEN"
"29","96.2962962963","yes","96.2962962963","23","2796","2796","#ffffff","no","practice","v;b;n;m","legacy","I have read and understood the information shown above","legacy","legacy","blue","0","neutral","uniform","1","1","1","NA","0","0","0","0","0","23","23","23","23","23","0","0","5","0","23","23","0","0","NA","0","23","0","23","NA","0","23","23","12/06/16 16:11:46","The main experiment item","yes","b","W:\Sussex\Consciousness and control\Exp 1 - stroop suggestion and PCE\Methods\Palfi_script","no","mono","no","18","no","black","no","Ok","NA","no","Female","768","legacy","C:/Users/User/Dropbox/Sussex/Consciousness and control/Exp 1 - stroop suggestion and PCE/Methods/Palfi_script/laptop_size/subject-5.csv","legacy","Interactive Ising","3.0.2","0","b","b","space","NA","1073","1073","2419","NA","2","legacy","1024","2","48000","-16","experiment","5","odd","NA","NA","57491","106533","52208","177767","177194","177732","178843","179831","NA","NA","106533","44037","179079","177229","NA","2399","NA","NA","151647","2399","180281","NA","108953","177191","177767","Stroop CI","26","75509","27","yes","1366","KNIFE"
"13","96.4285714286","yes","96.4285714286","23","2719","2719","#ffffff","no","practice","v;b;n;m","legacy","I have read and understood the information shown above","legacy","legacy","red","0","con","uniform","1","1","1","NA","0","0","0","0","0","24","24","24","24","24","0","0","5","0","24","24","0","0","NA","0","24","0","24","NA","0","24","24","12/06/16 16:11:46","The main experiment item","yes","v","W:\Sussex\Consciousness and control\Exp 1 - stroop suggestion and PCE\Methods\Palfi_script","no","mono","no","18","no","black","no","Ok","NA","no","Female","768","legacy","C:/Users/User/Dropbox/Sussex/Consciousness and control/Exp 1 - stroop suggestion and PCE/Methods/Palfi_script/laptop_size/subject-5.csv","legacy","Interactive Ising","3.0.2","0","v","v","space","NA","628","628","2419","NA","2","legacy","1024","2","48000","-16","experiment","5","odd","NA","NA","57491","106533","52208","181030","180457","180995","181662","182652","NA","NA","106533","44037","181900","180493","NA","2399","NA","NA","151647","2399","183102","NA","108953","180455","181030","Stroop CI","27","76137","28","yes","1366","RED"
