"ID","acc","accept_status","accuracy","age","average_response_time","avg_rt","background","bidi","block","buttons","canvas_backend","checkbox_status","clock_backend","color_backend","colour","compensation","congruency","coordinates","correct","correct_answer","correct_button_block","correct_new_keyboard_response","count_C","count_I","count_Instruction","count_Practice_start","count_age","count_answer","count_blank","count_blank2","count_blank3","count_blank_4","count_break","count_break2","count_button_block","count_consent_form","count_correct_feedback","count_cross","count_end","count_experiment","count_feedback","count_gender","count_incorrect_feedback","count_information_sheet","count_logger","count_new_keyboard_response","count_practice","count_stroop","count_target","datetime","description","disable_garbage_collection","expected","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","form_response","form_var","fullscreen","gender","height","keyboard_backend","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_answer","response_button_block","response_new_keyboard_response","response_time","response_time_answer","response_time_button_block","response_time_new_keyboard_response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_C","time_I","time_Instruction","time_Practice_start","time_age","time_answer","time_blank","time_blank2","time_blank3","time_blank_4","time_break","time_break2","time_button_block","time_consent_form","time_correct_feedback","time_cross","time_end","time_experiment","time_feedback","time_gender","time_incorrect_feedback","time_information_sheet","time_logger","time_new_keyboard_response","time_practice","time_stroop","time_target","title","total_correct","total_response_time","total_responses","uniform_coordinates","width","word"
"8","80","yes","80","25","5456","5456","#ffffff","no","practice","v;b;n;m","legacy","I have read and understood the information shown above","legacy","legacy","green","0","inc","uniform","0","0","1","NA","0","0","0","0","0","11","11","11","11","11","0","0","5","0","11","11","0","0","NA","0","11","0","11","NA","0","11","11","12/06/16 18:00:44","The main experiment item","yes","n","W:\Sussex\Consciousness and control\Exp 1 - stroop suggestion and PCE\Methods\Palfi_script","no","mono","no","18","no","black","no","Ok","NA","no","Male","768","legacy","C:/Users/User/Dropbox/Sussex/Consciousness and control/Exp 1 - stroop suggestion and PCE/Methods/Palfi_script/laptop_size/subject-6.csv","legacy","Interactive Ising","3.0.2","0","m","m","space","NA","1408","1408","2003","NA","2","legacy","1024","2","48000","-16","experiment","6","even","NA","NA","606675","660528","601392","698510","697937","698474","699921","700909","NA","NA","660528","583178","696495","697972","NA","2323","NA","NA","700157","577856","701359","NA","662532","697935","698510","Stroop IC","12","81849","15","yes","1366","BLUE"
"2","81.25","yes","81.25","25","5170","5170","#ffffff","no","practice","v;b;n;m","legacy","I have read and understood the information shown above","legacy","legacy","red","0","inc","uniform","1","1","1","NA","0","0","0","0","0","12","12","12","12","12","0","0","5","0","12","12","0","0","NA","0","12","0","12","NA","0","12","12","12/06/16 18:00:44","The main experiment item","yes","v","W:\Sussex\Consciousness and control\Exp 1 - stroop suggestion and PCE\Methods\Palfi_script","no","mono","no","18","no","black","no","Ok","NA","no","Male","768","legacy","C:/Users/User/Dropbox/Sussex/Consciousness and control/Exp 1 - stroop suggestion and PCE/Methods/Palfi_script/laptop_size/subject-6.csv","legacy","Interactive Ising","3.0.2","0","v","v","space","NA","885","885","2003","NA","2","legacy","1024","2","48000","-16","experiment","6","even","NA","NA","606675","660528","601392","702082","701509","702047","702970","703960","NA","NA","660528","583178","703208","701545","NA","2323","NA","NA","700157","577856","704410","NA","662532","701507","702082","Stroop IC","13","82734","16","yes","1366","GREEN"
"5","82.3529411765","yes","82.3529411765","25","4928","4928","#ffffff","no","practice","v;b;n;m","legacy","I have read and understood the information shown above","legacy","legacy","blue","0","inc","uniform","1","1","1","NA","0","0","0","0","0","13","13","13","13","13","0","0","5","0","13","13","0","0","NA","0","13","0","13","NA","0","13","13","12/06/16 18:00:44","The main experiment item","yes","b","W:\Sussex\Consciousness and control\Exp 1 - stroop suggestion and PCE\Methods\Palfi_script","no","mono","no","18","no","black","no","Ok","NA","no","Male","768","legacy","C:/Users/User/Dropbox/Sussex/Consciousness and control/Exp 1 - stroop suggestion and PCE/Methods/Palfi_script/laptop_size/subject-6.csv","legacy","Interactive Ising","3.0.2","0","b","b","space","NA","1058","1058","2003","NA","2","legacy","1024","2","48000","-16","experiment","6","even","NA","NA","606675","660528","601392","705155","704583","705120","706216","707204","NA","NA","660528","583178","706452","704618","NA","2323","NA","NA","700157","577856","707654","NA","662532","704581","705155","Stroop IC","14","83792","17","yes","1366","GREEN"
"9","83.3333333333","yes","83.3333333333","25","4728","4728","#ffffff","no","practice","v;b;n;m","legacy","I have read and understood the information shown above","legacy","legacy","green","0","inc","uniform","1","1","1","NA","0","0","0","0","0","14","14","14","14","14","0","0","5","0","14","14","0","0","NA","0","14","0","14","NA","0","14","14","12/06/16 18:00:44","The main experiment item","yes","n","W:\Sussex\Consciousness and control\Exp 1 - stroop suggestion and PCE\Methods\Palfi_script","no","mono","no","18","no","black","no","Ok","NA","no","Male","768","legacy","C:/Users/User/Dropbox/Sussex/Consciousness and control/Exp 1 - stroop suggestion and PCE/Methods/Palfi_script/laptop_size/subject-6.csv","legacy","Interactive Ising","3.0.2","0","n","n","space","NA","1314","1314","2003","NA","2","legacy","1024","2","48000","-16","experiment","6","even","NA","NA","606675","660528","601392","708401","707829","708366","709718","710708","NA","NA","660528","583178","709954","707864","NA","2323","NA","NA","700157","577856","711158","NA","662532","707826","708401","Stroop IC","15","85106","18","yes","1366","YELLOW"
"35","84.2105263158","yes","84.2105263158","25","4520","4520","#ffffff","no","practice","v;b;n;m","legacy","I have read and understood the information shown above","legacy","legacy","#ffef36","0","neutral","uniform","1","1","1","NA","0","0","0","0","0","15","15","15","15","15","0","0","5","0","15","15","0","0","NA","0","15","0","15","NA","0","15","15","12/06/16 18:00:44","The main experiment item","yes","m","W:\Sussex\Consciousness and control\Exp 1 - stroop suggestion and PCE\Methods\Palfi_script","no","mono","no","18","no","black","no","Ok","NA","no","Male","768","legacy","C:/Users/User/Dropbox/Sussex/Consciousness and control/Exp 1 - stroop suggestion and PCE/Methods/Palfi_script/laptop_size/subject-6.csv","legacy","Interactive Ising","3.0.2","0","m","m","space","NA","780","780","2003","NA","2","legacy","1024","2","48000","-16","experiment","6","even","NA","NA","606675","660528","601392","711864","711292","711829","712647","713638","NA","NA","660528","583178","712886","711327","NA","2323","NA","NA","700157","577856","714088","NA","662532","711290","711864","Stroop IC","16","85886","19","yes","1366","SHIP"
"28","85","yes","85","25","4345","4345","#ffffff","no","practice","v;b;n;m","legacy","I have read and understood the information shown above","legacy","legacy","blue","0","neutral","uniform","1","1","1","NA","0","0","0","0","0","16","16","16","16","16","0","0","5","0","16","16","0","0","NA","0","16","0","16","NA","0","16","16","12/06/16 18:00:44","The main experiment item","yes","b","W:\Sussex\Consciousness and control\Exp 1 - stroop suggestion and PCE\Methods\Palfi_script","no","mono","no","18","no","black","no","Ok","NA","no","Male","768","legacy","C:/Users/User/Dropbox/Sussex/Consciousness and control/Exp 1 - stroop suggestion and PCE/Methods/Palfi_script/laptop_size/subject-6.csv","legacy","Interactive Ising","3.0.2","0","b","b","space","NA","1021","1021","2003","NA","2","legacy","1024","2","48000","-16","experiment","6","even","NA","NA","606675","660528","601392","714843","714271","714808","715867","716859","NA","NA","660528","583178","716105","714306","NA","2323","NA","NA","700157","577856","717309","NA","662532","714269","714843","Stroop IC","17","86907","20","yes","1366","LOT"
"16","85.7142857143","yes","85.7142857143","25","4178","4178","#ffffff","no","practice","v;b;n;m","legacy","I have read and understood the information shown above","legacy","legacy","blue","0","con","uniform","1","1","1","NA","0","0","0","0","0","17","17","17","17","17","0","0","5","0","17","17","0","0","NA","0","17","0","17","NA","0","17","17","12/06/16 18:00:44","The main experiment item","yes","b","W:\Sussex\Consciousness and control\Exp 1 - stroop suggestion and PCE\Methods\Palfi_script","no","mono","no","18","no","black","no","Ok","NA","no","Male","768","legacy","C:/Users/User/Dropbox/Sussex/Consciousness and control/Exp 1 - stroop suggestion and PCE/Methods/Palfi_script/laptop_size/subject-6.csv","legacy","Interactive Ising","3.0.2","0","b","b","space","NA","837","837","2003","NA","2","legacy","1024","2","48000","-16","experiment","6","even","NA","NA","606675","660528","601392","718109","717537","718074","718949","719938","NA","NA","660528","583178","719186","717572","NA","2323","NA","NA","700157","577856","720388","NA","662532","717535","718109","Stroop IC","18","87744","21","yes","1366","BLUE"
"33","81.8181818182","yes","81.8181818182","25","4031","4031","#ffffff","no","practice","v;b;n;m","legacy","I have read and understood the information shown above","legacy","legacy","green","0","neutral","uniform","0","0","1","NA","0","0","0","0","0","18","18","18","18","18","0","0","5","0","18","18","0","0","NA","0","18","0","18","NA","0","18","18","12/06/16 18:00:44","The main experiment item","yes","n","W:\Sussex\Consciousness and control\Exp 1 - stroop suggestion and PCE\Methods\Palfi_script","no","mono","no","18","no","black","no","Ok","NA","no","Male","768","legacy","C:/Users/User/Dropbox/Sussex/Consciousness and control/Exp 1 - stroop suggestion and PCE/Methods/Palfi_script/laptop_size/subject-6.csv","legacy","Interactive Ising","3.0.2","0","b","b","space","NA","950","950","2003","NA","2","legacy","1024","2","48000","-16","experiment","6","even","NA","NA","606675","660528","601392","721142","720569","721107","722095","723084","NA","NA","660528","583178","719186","720604","NA","2323","NA","NA","722332","577856","723534","NA","662532","720567","721142","Stroop IC","18","88694","22","yes","1366","FLOWER"
"3","82.6086956522","yes","82.6086956522","25","3901","3901","#ffffff","no","practice","v;b;n;m","legacy","I have read and understood the information shown above","legacy","legacy","red","0","inc","uniform","1","1","1","NA","0","0","0","0","0","19","19","19","19","19","0","0","5","0","19","19","0","0","NA","0","19","0","19","NA","0","19","19","12/06/16 18:00:44","The main experiment item","yes","v","W:\Sussex\Consciousness and control\Exp 1 - stroop suggestion and PCE\Methods\Palfi_script","no","mono","no","18","no","black","no","Ok","NA","no","Male","768","legacy","C:/Users/User/Dropbox/Sussex/Consciousness and control/Exp 1 - stroop suggestion and PCE/Methods/Palfi_script/laptop_size/subject-6.csv","legacy","Interactive Ising","3.0.2","0","v","v","space","NA","1048","1048","2003","NA","2","legacy","1024","2","48000","-16","experiment","6","even","NA","NA","606675","660528","601392","724343","723771","724308","725393","726382","NA","NA","660528","583178","725630","723806","NA","2323","NA","NA","722332","577856","726832","NA","662532","723767","724343","Stroop IC","19","89742","23","yes","1366","YELLOW"
"24","83.3333333333","yes","83.3333333333","25","3771","3771","#ffffff","no","practice","v;b;n;m","legacy","I have read and understood the information shown above","legacy","legacy","#ffef36","0","con","uniform","1","1","1","NA","0","0","0","0","0","20","20","20","20","20","0","0","5","0","20","20","0","0","NA","0","20","0","20","NA","0","20","20","12/06/16 18:00:44","The main experiment item","yes","m","W:\Sussex\Consciousness and control\Exp 1 - stroop suggestion and PCE\Methods\Palfi_script","no","mono","no","18","no","black","no","Ok","NA","no","Male","768","legacy","C:/Users/User/Dropbox/Sussex/Consciousness and control/Exp 1 - stroop suggestion and PCE/Methods/Palfi_script/laptop_size/subject-6.csv","legacy","Interactive Ising","3.0.2","0","m","m","space","NA","776","776","2003","NA","2","legacy","1024","2","48000","-16","experiment","6","even","NA","NA","606675","660528","601392","727582","727010","727547","728361","729351","NA","NA","660528","583178","728597","727045","NA","2323","NA","NA","722332","577856","729801","NA","662532","727007","727582","Stroop IC","20","90518","24","yes","1366","YELLOW"
"32","80","yes","80","25","3659","3659","#ffffff","no","practice","v;b;n;m","legacy","I have read and understood the information shown above","legacy","legacy","green","0","neutral","uniform","0","0","1","NA","0","0","0","0","0","21","21","21","21","21","0","0","5","0","21","21","0","0","NA","0","21","0","21","NA","0","21","21","12/06/16 18:00:44","The main experiment item","yes","n","W:\Sussex\Consciousness and control\Exp 1 - stroop suggestion and PCE\Methods\Palfi_script","no","mono","no","18","no","black","no","Ok","NA","no","Male","768","legacy","C:/Users/User/Dropbox/Sussex/Consciousness and control/Exp 1 - stroop suggestion and PCE/Methods/Palfi_script/laptop_size/subject-6.csv","legacy","Interactive Ising","3.0.2","0","b","b","space","NA","981","981","2003","NA","2","legacy","1024","2","48000","-16","experiment","6","even","NA","NA","606675","660528","601392","730660","730087","730625","731646","732636","NA","NA","660528","583178","728597","730123","NA","2323","NA","NA","731884","577856","733086","NA","662532","730085","730660","Stroop IC","20","91499","25","yes","1366","SHIP"
"23","80.7692307692","yes","80.7692307692","25","3546","3546","#ffffff","no","practice","v;b;n;m","legacy","I have read and understood the information shown above","legacy","legacy","#ffef36","0","con","uniform","1","1","1","NA","0","0","0","0","0","22","22","22","22","22","0","0","5","0","22","22","0","0","NA","0","22","0","22","NA","0","22","22","12/06/16 18:00:44","The main experiment item","yes","m","W:\Sussex\Consciousness and control\Exp 1 - stroop suggestion and PCE\Methods\Palfi_script","no","mono","no","18","no","black","no","Ok","NA","no","Male","768","legacy","C:/Users/User/Dropbox/Sussex/Consciousness and control/Exp 1 - stroop suggestion and PCE/Methods/Palfi_script/laptop_size/subject-6.csv","legacy","Interactive Ising","3.0.2","0","m","m","space","NA","720","720","2003","NA","2","legacy","1024","2","48000","-16","experiment","6","even","NA","NA","606675","660528","601392","733794","733222","733759","734517","735506","NA","NA","660528","583178","734753","733257","NA","2323","NA","NA","731884","577856","735956","NA","662532","733220","733794","Stroop IC","21","92219","26","yes","1366","YELLOW"
"29","81.4814814815","yes","81.4814814815","25","3451","3451","#ffffff","no","practice","v;b;n;m","legacy","I have read and understood the information shown above","legacy","legacy","blue","0","neutral","uniform","1","1","1","NA","0","0","0","0","0","23","23","23","23","23","0","0","5","0","23","23","0","0","NA","0","23","0","23","NA","0","23","23","12/06/16 18:00:44","The main experiment item","yes","b","W:\Sussex\Consciousness and control\Exp 1 - stroop suggestion and PCE\Methods\Palfi_script","no","mono","no","18","no","black","no","Ok","NA","no","Male","768","legacy","C:/Users/User/Dropbox/Sussex/Consciousness and control/Exp 1 - stroop suggestion and PCE/Methods/Palfi_script/laptop_size/subject-6.csv","legacy","Interactive Ising","3.0.2","0","b","b","space","NA","958","958","2003","NA","2","legacy","1024","2","48000","-16","experiment","6","even","NA","NA","606675","660528","601392","736723","736150","736688","737684","738673","NA","NA","660528","583178","737921","736186","NA","2323","NA","NA","731884","577856","739123","NA","662532","736148","736723","Stroop IC","22","93177","27","yes","1366","KNIFE"
"10","82.1428571429","yes","82.1428571429","25","3356","3356","#ffffff","no","practice","v;b;n;m","legacy","I have read and understood the information shown above","legacy","legacy","#ffef36","0","inc","uniform","1","1","1","NA","0","0","0","0","0","24","24","24","24","24","0","0","5","0","24","24","0","0","NA","0","24","0","24","NA","0","24","24","12/06/16 18:00:44","The main experiment item","yes","m","W:\Sussex\Consciousness and control\Exp 1 - stroop suggestion and PCE\Methods\Palfi_script","no","mono","no","18","no","black","no","Ok","NA","no","Male","768","legacy","C:/Users/User/Dropbox/Sussex/Consciousness and control/Exp 1 - stroop suggestion and PCE/Methods/Palfi_script/laptop_size/subject-6.csv","legacy","Interactive Ising","3.0.2","0","m","m","space","NA","805","805","2003","NA","2","legacy","1024","2","48000","-16","experiment","6","even","NA","NA","606675","660528","601392","739894","739322","739859","740701","741691","NA","NA","660528","583178","740938","739357","NA","2323","NA","NA","731884","577856","742141","NA","662532","739319","739894","Stroop IC","23","93982","28","yes","1366","RED"
